,id,name,hazardous,distance,orbiting body,velocity,date,diameter
4574,3292014,(2005 SZ70),False,31338903.940767826,Earth,44112.2095496998,1941-05-23,0.0486845275
4575,3292011,(2005 SD71),False,8074949.0393406564,Mars,13522.0517346969,1903-11-06,0.0846040122
4576,3292015,(2005 TA),False,13655134.7730674198,Earth,20212.745436984,1919-12-24,0.0134088323
4577,3292017,(2005 TC),False,9140233.0336288314,Earth,29716.2728778847,2005-09-19,0.0672033557
4578,3292018,(2005 TD),False,5211927.6716410232,Earth,32565.5540163858,2005-10-07,0.0736870142
4579,3292019,(2005 TE),False,5804821.1263709196,Earth,33187.8303074538,2005-09-17,0.0612901888
4580,3292020,(2005 TF),False,8578231.4517687866,Earth,11182.6121839276,1903-11-23,0.3216554833
4581,3292344,(2005 TL),False,39668026.8462694526,Earth,6239.8609367712,1994-08-20,0.2125156703
4582,3292261,(2005 TM),False,37748791.2984626958,Earth,52681.0517806722,1930-08-03,0.0424024508
4583,3292262,(2005 TN),False,36966132.7487950694,Earth,19272.3405199914,1998-09-29,0.122290004
4584,3292263,(2005 TP),True,155039612.0961396564,Juptr,6880.4129944126,1900-11-30,0.2555000322
4585,3292264,(2005 TR),False,33832114.5033027144,Earth,29523.0452392958,2003-10-19,0.0885912765
4586,3292345,(2005 TB15),False,5557004.4334176446,Earth,54063.5826578009,1905-11-03,0.4522628959
4587,3292347,(2005 TF15),False,43181489.055831622,Earth,59617.6349865016,1905-03-02,0.464933628
4588,3292767,(2005 TP15),False,37610658.013301894,Earth,33151.0920838277,1957-06-13,0.0336814639
4589,3292769,(2005 TS15),True,860041.2649856732,Moon,45460.4985252338,1907-04-05,0.229821661
4590,3293285,(2005 TE45),False,16997111.953695919,Earth,12414.3192418699,1903-11-11,0.0807962044
4591,3293282,(2005 TF45),False,9049204.4152855652,Earth,9241.3150362026,1990-04-28,0.0885912765
4592,3293284,(2005 TH45),False,8260188.3763605032,Mars,23430.1495726733,1927-05-02,0.020295089
4593,3293788,(2005 TO45),False,21205727.76102491,Earth,22725.5546106663,1927-10-11,0.4049402617
4594,3293789,(2005 TP45),False,44555091.2192424888,Earth,32596.0696647173,1918-10-08,0.2440006365
4595,3293790,(2005 TQ45),False,34077293.11977729,Earth,43581.8763498311,1902-04-07,0.0280150214
4596,3293791,(2005 TR45),False,19053858.8751390152,Earth,22597.0872201345,1906-06-26,0.6072827698
4597,3293827,(2005 TS45),False,6226894.8275751072,Mars,14061.4442967752,1915-09-04,0.1825538343
4598,3293830,(2005 TD49),False,130660342.8332731516,Juptr,10667.1975623486,1910-08-13,0.0193816595
4599,3293831,(2005 TE49),False,32387662.5679150614,Earth,46614.3065625069,1906-06-24,0.0168807197
4600,3293832,(2005 TF49),True,42806052.8069728528,Earth,42012.9933349407,1902-04-12,0.5693652524
4601,3293921,(2005 TF50),False,161755354.4614186688,Juptr,28138.8407999475,1998-03-04,0.3216554833
4602,3293922,(2005 TG50),False,13528368.2540024264,Venus,5439.3991812977,1902-11-28,0.0399384273
4603,3293923,(2005 TH50),False,40144024.749677915,Earth,42149.8322043828,1968-10-09,0.0092766455
4604,3293924,(2005 TK50),False,215355.7260781434,Moon,42465.9110606504,2005-10-10,0.0055897317
4605,3293925,(2005 TR50),True,39704377.4280041064,Earth,64004.989669827,1919-10-01,0.3352671165
4606,3293926,(2005 TU50),True,5950045.9449023972,Venus,40465.7199820792,1901-08-17,0.1894047905
4607,3293961,(2005 TC51),False,27085005.4654879636,Earth,22582.3683187786,1900-01-12,0.0128053354
4608,3293962,(2005 TV51),False,842866.4342193728,Moon,21021.718955221,2005-10-14,0.0193816595
4609,3293969,(2005 TY51),False,35245751.9422334302,Earth,37795.4644668153,1917-12-01,0.9536542734
4610,3303216,(2005 TM173),False,1499829.9756933484,Earth,24329.8908760064,2005-10-16,0.0569365252
4611,3295779,(2005 UC),False,17945510.3801162244,Earth,18860.7056076799,1901-10-15,0.4440081677
4612,3295781,(2005 UE),False,179210421.9776972548,Juptr,3556.8652160275,1912-06-16,0.2725153433
4613,3295782,(2005 UF),False,12053233.8379935174,Venus,19889.5688124723,1966-08-07,0.0222531225
4614,3295783,(2005 UG),False,43721028.7967298268,Earth,26819.724706874,1948-10-27,0.0703705522
4615,3295784,(2005 UH),False,20786649.0494121394,Earth,29190.4596358877,1978-10-22,0.0736870142
4616,3295786,(2005 UL),False,41435219.9550475962,Earth,48990.0927213017,1903-03-10,0.6447494186
4617,3295787,(2005 UN),False,21366613.1695385286,Earth,22848.7341322819,1942-09-07,0.0244000636
4618,3295789,(2005 UQ),False,11207722.5043392848,Earth,20165.1576456316,1902-09-07,0.0585316759
4619,3295790,(2005 UR),True,8983047.5543570114,Merc,64341.4655156031,1941-08-23,0.1767628354
4620,3295791,(2005 UA1),False,674818.7529667124,Earth,33334.6068900675,2005-10-20,0.021251567
4621,3297180,(2005 UC1),False,45123352.3986006706,Earth,36943.2176402408,1901-05-21,0.1490702429
4622,3297182,(2005 UE1),False,10182132.7679010672,Earth,12732.4819692453,1990-08-15,0.021251567
4623,3297183,(2005 UF1),False,40568654.3730194592,Earth,18229.6001013807,1921-10-29,0.3071786018
4624,3297184,(2005 UG1),False,31848611.7559652554,Earth,40923.8312537469,1903-10-31,0.1065101409
4625,3297186,(2005 UJ1),False,30725243.3688531786,Earth,6622.7239925917,1915-09-24,0.2840474921
4626,3297188,(2005 UL1),False,2264091.6789778372,Mars,19006.0118516024,1993-09-03,0.0927664547
4627,3297202,(2005 UC3),False,3122992.4970664382,Earth,20118.8427431036,2005-10-14,0.0140407711
4628,3297203,(2005 UE3),False,43610448.5699122268,Earth,11618.4713309501,1914-09-25,0.349454759
4629,3297204,(2005 UF3),False,38305497.690016273,Earth,43345.8678603262,2000-10-22,0.1612096218
4630,3297205,(2005 UG3),False,2577218.7029255852,Earth,19601.9819717389,2005-10-26,0.0293353287
4631,3297230,(2005 UU3),False,27206708.4587062026,Earth,49789.1702184548,1902-06-16,0.1359536774
4632,3297231,(2005 UW3),False,32071798.3394170956,Earth,32839.056470802,1909-11-06,0.0516881465
4633,3297352,(2005 UF5),False,13727447.2232427772,Earth,12235.8073978877,2005-10-23,0.0509789586
4634,3297353,(2005 UG5),False,37959673.600741734,Earth,38884.196163202,1900-11-08,0.0509789586
4635,3297354,(2005 UH5),False,3824216.2948766718,Earth,26104.8600142114,1934-10-29,0.0307178602
4636,3297355,(2005 UK5),False,33131539.9553194878,Earth,8613.8268068455,2005-10-16,0.1017163949
4637,3297358,(2005 UN5),False,6300360.7477559574,Earth,13064.0205131332,2005-10-03,0.0486845275
4638,3297360,(2005 UW5),False,2015884.8412111996,Earth,22899.702470831,1926-10-27,0.0116786047
4639,3297361,(2005 UX5),False,28106315.5538002636,Earth,26031.58504037,1901-03-29,0.2134965981
4640,3297363,(2005 UZ5),False,9172134.1555711668,Earth,24082.3819732176,2005-11-02,0.0703705522
4641,3297364,(2005 UA6),False,169957005.824544695,Juptr,9017.9002130314,2003-10-11,0.0807962044
4642,3297367,(2005 UL6),False,2936139.595983721,Earth,22989.5468992918,2005-10-17,0.0464933628
4643,3297368,(2005 US6),False,2905204.9913298512,Earth,19370.1355429353,2005-10-05,0.0404940262
4644,3297369,(2005 UU6),False,22582309.4182943336,Earth,21495.7141090039,2005-10-29,0.097138403
4645,3297370,(2005 UV6),False,1199155.1256057484,Earth,17089.1031303739,2005-10-31,0.0128053354
4646,3297371,(2005 UW6),True,5455638.720441632,Venus,57224.4623022479,1953-09-07,0.1612096218
4647,3297373,(2005 UF7),False,3402901.0200936382,Earth,15831.7813073879,2005-11-03,0.0185093411
4648,3297374,(2005 UP64),False,43785343.450199492,Earth,26110.1674658956,1908-12-16,0.4440081677
4649,3297375,(2005 UQ64),False,29307080.9807200918,Earth,31873.5292406078,2001-08-17,0.0486845275
4650,3297376,(2005 UR64),False,28613013.1160629308,Earth,26847.873903497,1952-11-03,0.0703705522
4651,3297377,(2005 US64),False,20714117.0562141712,Earth,41365.1918142016,2005-04-30,0.0927664547
4652,3297378,(2005 UT64),True,33664133.5457276008,Earth,46036.3741794859,1902-11-17,0.3276355052
4653,3297379,(2005 UV64),False,14480896.3443556684,Earth,8671.3826485435,1900-02-14,0.0193816595
4654,3297380,(2005 UW64),False,20167359.7152811934,Earth,8393.9802639914,1905-08-15,0.5240720027
4655,3297384,(2005 UO157),False,112920012.7347489582,Juptr,15653.331531507,1902-01-14,0.807962044
4656,3297382,(2005 VA),False,9631180.759040017,Earth,17229.1290089796,2005-11-03,0.0927664547
4657,3297386,(2005 VF),False,4390821.3457084158,Earth,15168.7968576955,2005-11-19,0.0424024508
4658,3297388,(2005 VN),False,44864381.6689136182,Earth,56670.3661258706,1987-12-02,0.0966920926
4659,3297627,(2005 VO),False,506691.083242989,Earth,32095.273432796,2005-11-05,0.0097138403
4660,3297389,(2005 VP),False,3504241.885982707,Earth,24843.4364414702,2005-10-23,0.0280150214
4661,3297391,(2005 VR),False,35034545.8191086104,Earth,40564.8528179096,1906-05-29,0.2578641449
4662,3297392,(2005 VS),False,1814439.1985589276,Earth,17111.5905855236,1900-11-07,0.134088323
4663,3297632,(2005 VH1),False,135942909.1184820514,Juptr,18400.0748708646,1900-10-09,0.0927664547
4664,3297633,(2005 VJ1),False,33864042.5452464674,Earth,12964.8982484633,1928-10-31,0.397549269
4665,3297628,(2005 VK1),False,21344000.5263726148,Earth,38089.0776432043,1989-10-24,0.1115298092
4666,3297629,(2005 VL1),False,27303070.4071231382,Earth,18884.5457033464,1950-08-03,0.0189404791
4667,3297630,(2005 VM1),False,19853147.8505995224,Earth,35100.4266728177,2005-11-06,0.1017163949
4668,3297631,(2005 VN1),False,34140845.1824056924,Earth,13761.7271841512,2005-06-24,0.0352688224
4669,3297634,(2005 VY1),False,41835277.9659764214,Earth,43327.951962329,1958-01-18,0.0193816595
4670,3297635,(2005 VA2),False,33727174.6953594854,Earth,14759.2153978887,1900-01-18,0.2184695727
4671,3297636,(2005 VC2),False,34482903.037062013,Earth,48349.6230341443,1918-10-21,1.115298092
4672,3299023,(2005 VT2),False,17229657.0023505182,Earth,28028.545782472,1920-08-06,0.1115298092
4673,3299469,(2005 VY3),False,27553908.1637714132,Earth,35444.1459819535,1910-05-23,0.3446600599
4674,3299470,(2005 VZ3),False,22131570.7213955722,Earth,36706.9332533283,1951-11-21,0.2675413778
4675,3299721,(2005 VN5),False,13512127.2386720408,Venus,26585.2965337554,1901-01-07,0.0147024923
4676,3299722,(2005 VO5),True,22553278.4184092154,Earth,32155.7969728429,1911-11-03,0.397549269
4677,3299723,(2005 VS5),False,16014723.902170812,Earth,27885.6574029528,2005-10-13,0.1470249225
4678,3299814,(2005 VD7),False,2174469.6585953824,Earth,17589.6331658973,2005-10-22,0.122290004
4679,3299815,(2005 VE7),False,10410591.0145448764,Venus,46614.6761763143,1902-04-21,0.7610110436
4680,3299816,(2005 VG7),False,924725.2504637376,Earth,24630.9529242139,2005-11-09,0.0464933628
4681,3299947,(2005 VR7),True,5514128.2425548236,Earth,36515.2783322189,1905-06-05,0.2144820536
4682,3299948,(2005 VT7),False,2981795.1747415226,Earth,20041.8304097113,2005-11-09,0.0927664547
4683,3303320,(2005 VO118),False,8306338.2290255486,Earth,14691.274204513,2005-10-22,0.0444008168
4684,3303321,(2005 VP118),False,18671508.2852669674,Earth,58011.9863395185,1900-02-06,0.5989505378
4685,3300165,(2005 WA),False,11361983.7612747956,Earth,22944.4707947279,1903-06-02,0.0612901888
4686,3302880,(2005 WC),False,5004156.460755096,Earth,33649.7988593773,1901-11-18,0.0336814639
4687,3303213,(2005 WD),True,185217131.179174684,Juptr,12700.7271026808,1958-12-05,0.1518416657
4688,3303215,(2005 WF),False,3800833.326946436,Earth,29088.3636980405,2005-11-20,0.0672033557
4689,3303217,(2005 WX),False,45653631.6497156404,Earth,44726.6066405206,1995-09-22,0.0153953994
4690,3303223,(2005 WY),False,471922.8881938732,Earth,18547.6204209221,2005-11-27,0.0140407711
4691,3303219,(2005 WZ),False,23004524.9421717354,Earth,26534.0595877939,1904-11-22,0.097138403
4692,3303218,(2005 WA1),True,18672478.5579699954,Earth,37173.7493063116,1915-04-07,0.1672595636
4693,3303224,(2005 WY1),False,5466211.7276144258,Earth,24725.9887525486,2005-11-24,0.0927664547
4694,3303309,(2005 WC2),False,24372693.5319677424,Earth,10220.7960486524,1926-12-18,0.122290004
4695,3304382,(2005 WR2),False,16795212.4729120132,Earth,45980.4813321904,1912-11-23,0.4606710909
4696,3304383,(2005 WM3),False,120653452.5631914672,Juptr,11151.1170834002,1995-04-22,0.0106510141
4697,3304561,(2005 WN3),False,2930191.586347296,Mars,48898.3705139134,2005-10-17,0.0038671495
4698,3304562,(2005 WO3),False,10648543.0979317224,Earth,29608.7674038528,2005-11-18,0.0736870142
4699,3304563,(2005 WP3),False,3306428.3613117566,Earth,16095.3270510563,2005-11-21,0.0386714948
4700,3304564,(2005 WQ3),False,13697213.3938191802,Earth,52549.621080761,1906-05-19,0.0509789586
4701,3304565,(2005 WR3),False,43118989.4946122352,Earth,59020.0482500799,1999-11-28,0.2029508896
4702,3304566,(2005 WS3),False,10523475.0859451222,Earth,38201.3410978158,1901-12-11,0.209599846
4703,3304648,(2005 WF4),False,45514250.3120167408,Earth,16147.9132446005,1901-10-16,0.0927664547
4704,3304649,(2005 WG4),False,6605893.6820634712,Earth,26715.4401976797,2005-11-09,0.0386714948
4705,3304650,(2005 WH4),False,39009650.0697901172,Earth,32319.0444073571,1922-12-17,0.3071786018
4706,3304999,(2005 WR54),False,18577225.5537274786,Earth,20233.4350545369,1902-11-19,0.5192672817
4707,3305000,(2005 WE55),False,39231061.0579136484,Earth,40950.3917684972,1989-12-20,0.1767628354
4708,3305001,(2005 WF55),False,26053751.6157404256,Earth,27745.6403119601,1984-01-08,0.020295089
4709,3305002,(2005 WY55),True,4455366.0833890922,Mars,49737.4185825582,1908-02-26,0.2675413778
4710,3305003,(2005 WZ55),False,6278838.0578932966,Earth,14632.033769441,2005-11-25,0.0486845275
4711,3305029,(2005 WK56),False,42733313.2155733448,Earth,43874.6624837434,1902-08-24,0.1115298092
4712,3305030,(2005 WF57),False,45872640.371649133,Earth,41883.452603937,1910-11-07,0.4868452748
4713,3305031,(2005 WG57),False,3317475.963647664,Earth,24473.5489629376,2005-11-21,0.0703705522
4714,3305296,(2005 WP57),False,13975139.336824851,Earth,16852.0814073332,1967-12-01,0.0771597762
4715,3305298,(2005 XA),False,171276145.2648803872,Juptr,17879.335442669,1901-09-30,0.020295089
4716,3305485,(2005 XC),False,2441963.6548638644,Earth,17512.395874532,1919-11-16,0.1065101409
4717,3305500,(2005 XN),False,5857918.0869708586,Earth,29065.8519216049,2005-11-30,0.0509789586
4718,3305962,(2005 XX),False,548940.1663517922,Moon,22255.0531263422,2005-12-08,0.0161209622
4719,3306215,(2005 XC1),False,4037388.981737647,Earth,23124.0523362211,2005-12-06,0.0612901888
4720,3306401,(2005 XK4),False,2591560.3894542952,Earth,43212.7790971902,2005-11-24,0.0464933628
4721,3306402,(2005 XL4),False,19894629.992535342,Earth,15766.3305589966,2005-12-11,0.1017163949
4722,3306404,(2005 XN4),False,19791316.0838904396,Earth,77416.9814537732,1903-06-04,0.3939045154
4723,3306405,(2005 XO4),False,4437149.376062402,Earth,20327.9155664046,2006-01-01,0.134088323
4724,3306406,(2005 XW4),False,44464591.0174740102,Earth,88747.536629406,1900-11-26,0.1719455574
4725,3306407,(2005 XX4),False,1723726.3046107404,Earth,33335.2728928076,2005-12-03,0.0509789586
4726,3306408,(2005 XY4),False,4239537.1564849252,Earth,45775.4490327675,1916-11-30,0.0736870142
4727,3306658,(2005 XY7),False,34748856.6905560108,Earth,4768.9674570954,1901-10-03,0.9149365121
4728,3306579,(2005 XZ7),False,9323176.4737874454,Venus,51284.9242043803,1901-09-08,0.0533815229
4729,3306580,(2005 XA8),False,4828462.1233539084,Earth,27489.860661898,1920-07-12,0.0267541378
4730,3306659,(2005 XN27),False,940592.2023351986,Earth,29041.5731483801,2005-12-02,0.0464933628
4731,3307058,(2005 XO66),False,4379825.8358061908,Mars,29986.1404400644,2005-10-08,0.0444008168
4732,3307059,(2005 XP66),False,171977859.8507551396,Juptr,19911.0149327429,1902-07-24,0.3526882241
4733,3307228,(2005 XT77),True,36774007.2270755814,Earth,34802.1287649209,1900-10-23,0.1929260885
4734,3307230,(2005 XW77),False,41050358.3871703928,Earth,38329.9693641927,1927-07-29,0.2578641449
4735,3307231,(2005 XX77),False,8716105.26009272,Mars,20984.4249223955,1947-02-15,0.0612901888
4736,3308948,(2005 YC),False,37018855.2183393762,Earth,29446.7156957846,1918-12-23,0.7037055224
4737,3308949,(2005 YD),False,45941603.3824492148,Earth,49535.4230964045,2003-08-24,0.0464933628
4738,3308950,(2005 YK),False,15798863.60268212,Earth,32863.3437153405,1922-05-25,0.0153953994
4739,3309089,(2005 YY1),False,6111403.3644077226,Earth,20477.6294861392,1921-07-03,0.0885912765
4740,3309090,(2005 YN3),False,37457336.660407591,Earth,43511.3523164444,1906-07-14,0.5145066107
4741,3309091,(2005 YO3),False,20747896.3037388336,Earth,30356.4852393007,1967-02-05,0.0352688224
4742,3309092,(2005 YR3),False,38980162.563941733,Earth,31521.4812948639,1901-07-26,0.0665872316
4743,3309093,(2005 YU3),True,31932677.556842414,Earth,39151.3502513656,1906-06-11,0.4049402617
4744,3309286,(2005 YS8),True,45944256.6293154534,Earth,62315.5040645062,1919-06-07,0.369309908
4745,3309287,(2005 YT8),False,159728064.3797035574,Juptr,12534.3810775197,1901-08-15,0.1767628354
4746,3309288,(2005 YU8),False,4605265.6494043098,Earth,25836.814358052,2006-01-13,0.0672033557
4747,3309476,(2005 YA37),False,30019357.790894142,Earth,10285.8443267803,1902-12-20,0.1268793541
4748,3309693,(2005 YP55),False,39654163.2779289036,Earth,4374.3015083274,1915-09-07,0.5338152287
4749,3309690,(2005 YT55),False,182291069.0522575514,Juptr,2641.7334359252,1902-08-01,0.2590543917
4750,3309827,(2005 YW93),False,32510001.9551723376,Earth,16840.0373984406,1941-08-27,0.5168814653
4751,3309828,(2005 YQ96),True,44554228.8961169686,Earth,45881.393766403,1903-12-14,0.2775817818
4752,3309829,(2005 YL128),False,28921767.1270732148,Earth,46776.1998001432,1902-02-01,0.2555000322
4753,3309831,(2005 YN128),False,5988917.9435792204,Mars,23296.4122721779,1939-08-01,0.0558973165
4754,3309832,(2005 YO128),False,28752967.4519411756,Earth,41935.9057495373,1901-12-31,0.0444008168
4755,3309856,(2005 YT128),False,33085139.3729589186,Earth,32969.2246929329,2005-12-24,0.2496841414
4756,3309857,(2005 YU128),False,16272161.9765285364,Earth,28794.5969394852,1988-12-16,0.0321655483
4757,3310057,(2005 YX128),False,24766144.9599657938,Earth,67174.9322602482,1900-01-12,0.5799505428
4758,3310464,(2006 AN),False,17189291.2317580168,Earth,10997.0220029775,1901-12-27,0.0495896404
4759,3311263,(2006 AX),False,45650772.3291230804,Earth,13987.0840284757,1999-10-07,0.0612901888
4760,3311267,(2006 AV2),False,32359863.2324594432,Earth,8701.475552812,1901-02-06,0.3071786018
4761,3311675,(2006 AB3),False,3216184.020399293,Earth,15878.2390755514,2006-01-04,0.0161209622
4762,3311676,(2006 AC3),False,4109439.1571063754,Earth,18567.3112365565,2005-12-22,0.0533815229
4763,3311861,(2006 AL3),False,36368584.5227841424,Earth,15029.9041948656,1901-03-11,0.3676130831
4764,3311863,(2006 AP3),False,9228307.2654767414,Earth,14395.7025743598,2006-01-05,0.0641787064
4765,3311864,(2006 AQ3),False,39644492.1279859218,Earth,25201.01992117,1918-02-18,0.1850934111
4766,3311865,(2006 AR3),True,164694306.0448985346,Juptr,10088.2111340172,1911-05-11,0.2801502144
4767,3311866,(2006 AS3),False,4040230.4827021968,Earth,23635.4057483061,2006-01-17,0.0414372532
4768,3311867,(2006 AT3),False,7939815.289310185,Earth,22419.9611141133,2006-01-08,0.0486845275
4769,3311868,(2006 AU3),False,3273917.523646706,Mars,33066.5393509712,2005-10-18,0.020295089
4770,3311958,(2006 AF4),False,8217944.5080724166,Earth,17211.4746676394,2005-12-16,0.0641787064
4771,3311959,(2006 AG4),False,21223899.8588603008,Earth,10408.8101953228,2005-12-20,0.0885912765
4772,3311960,(2006 AH4),False,6687018.0451890494,Earth,16285.3897753024,1915-02-19,0.020295089
4773,3311961,(2006 AJ4),False,37765653.3794197092,Earth,21437.5561211572,1900-07-18,0.225626943
4774,3311962,(2006 AK4),False,11437829.8892329206,Earth,19738.8425394375,2005-11-27,0.0846040122
4775,3311963,(2006 AL4),False,8087797.6418266526,Mars,32398.0794159709,1957-12-06,0.0383169524
4776,3311964,(2006 AM4),True,9088634.6507597408,Venus,44979.4792030142,1903-02-12,0.1568162121
4777,3311965,(2006 AN4),False,19744977.9120580188,Earth,17012.6401271501,1915-03-24,0.2750368968
4778,3312034,(2006 AL8),True,36547739.3166797114,Earth,84200.9168872166,1902-07-03,0.7715977618
4779,3312035,(2006 AM8),False,38894001.176669691,Earth,36677.7074648907,1901-03-02,0.4460576163
4780,3312420,(2006 AW44),False,173574890.691718993,Juptr,9958.3774625418,1996-03-19,0.0771597762
4781,3312421,(2006 AX44),False,8000472.4571590712,Mars,18740.4459427976,1970-02-07,0.0404940262
4782,3313157,(2006 BA),False,446857.9965010346,Earth,14601.8151830958,1942-01-21,0.0111529809
4783,3313180,(2006 BC),False,15034350.760696561,Earth,69312.6033467259,1901-01-13,0.5216641106
4784,3313220,(2006 BF),False,44909047.4356579706,Earth,50376.7850874182,1982-09-02,0.0703705522
4785,3313555,(2006 BO6),False,102700271.5443287676,Juptr,16060.2985800446,1901-03-29,0.1167860472
4786,3313556,(2006 BP6),False,167997065.2081579562,Juptr,10855.60205431,1904-07-05,0.2675413778
4787,3313558,(2006 BO7),False,465803.449460023,Earth,22406.4891939738,2006-01-25,0.0050978959
4788,3313559,(2006 BP7),False,6448741.1649204588,Earth,22361.446016482,2006-01-08,0.0807962044
4789,3313560,(2006 BQ7),False,26727931.5206348224,Earth,27446.5117783513,1956-02-11,0.0185093411
4790,3313729,(2006 BU7),False,26818526.304935906,Earth,12069.8056827994,2001-06-14,0.020295089
4791,3313730,(2006 BW7),False,43411064.7706972602,Earth,11697.6282182738,2005-08-24,0.0185093411
4792,3313726,(2006 BX7),False,31872765.1416156192,Earth,40732.9594779742,1993-07-12,0.0444008168
4793,3313731,(2006 BY7),False,3964197.299775658,Earth,12683.7717345296,2006-01-12,0.0244000636
4794,3313732,(2006 BA8),False,16680513.0210984904,Earth,12303.3865688969,2006-01-25,0.0558973165
4795,3313734,(2006 BB8),False,35576054.2896132504,Earth,43602.2531266137,2003-09-26,0.0464933628
4796,3313733,(2006 BC8),False,1290203.6643782404,Earth,30350.8290856576,1941-07-24,0.0352688224
4797,3313735,(2006 BL8),False,8557551.9454311906,Earth,20101.5267580744,1962-01-30,0.0424024508
4798,3313736,(2006 BM8),False,19075378.9064656244,Earth,46791.2745817708,1930-01-31,0.0321655483
4799,3313738,(2006 BY8),False,8238662.024039086,Venus,20237.5477662163,2005-12-18,0.0176762835
4800,3313739,(2006 BA9),False,11854082.307451003,Earth,20311.5974718244,1904-01-03,0.1065101409
4801,3313737,(2006 BB9),False,1009325.2311756558,Earth,30540.8572429346,2006-01-19,0.0255500032
4802,3313847,(2006 BN26),False,4007692.2323699568,Earth,17948.8703793975,2006-01-10,0.0743688317
4803,3313972,(2006 BX26),False,17534955.2790213656,Earth,10876.9007847618,2005-12-24,0.0771597762
4804,3313974,(2006 BV39),False,39731843.0800029264,Earth,18136.8668862076,1977-11-18,0.0055897317
4805,3313975,(2006 BW39),False,2912406.8539466684,Earth,25781.560748301,2006-02-01,0.0672033557
4806,3313976,(2006 BX39),True,9591011.0415379502,Earth,49635.5748207475,1914-02-05,0.1938165949
4807,3314044,(2006 BD55),False,36773781.3630581626,Earth,17204.0073208316,2005-08-09,0.0464933628
4808,3314045,(2006 BE55),True,2307075.168727524,Earth,29681.8859205229,1901-09-06,0.1483853274
4809,3314046,(2006 BF55),False,4782930.3152517958,Earth,10921.3866812487,2006-01-15,0.0267541378
4810,3314048,(2006 BJ55),False,24829843.2141902924,Earth,27732.6115677862,1910-02-11,0.0533815229
4811,3314049,(2006 BL55),False,7227069.6379374126,Earth,14739.4146880407,2006-01-29,0.0509789586
4812,3314050,(2006 BM55),False,1997894.0908577342,Earth,44313.5419055009,2006-02-05,0.0927664547
4813,3314051,(2006 BN55),False,24586744.8835849326,Earth,42465.6773488897,1913-08-30,0.3659240544
4814,3314052,(2006 BO55),False,26463455.5484064842,Earth,30035.5751586885,1905-01-24,0.2879989864
4815,3314053,(2006 BF56),False,79201126.7226988808,Juptr,17209.6467853161,1929-02-19,0.0044400817
4816,3314201,(2006 BR98),False,34555311.8359302894,Earth,16605.2805917826,1929-08-26,0.0168807197
4817,3314251,(2006 BF99),False,10567933.6077199976,Earth,52694.4101082624,2006-01-23,0.0612901888
4818,3314252,(2006 BG99),False,4289779.4349870236,Earth,9178.8874608588,2006-01-08,0.0267541378
4819,3314253,(2006 BH99),False,45259995.2117769072,Earth,72640.7663751885,1903-01-06,0.0134088323
4820,3314405,(2006 BX139),False,28916807.9255275342,Earth,6874.4280326991,1910-01-27,0.3543161589
4821,3314788,(2006 BP147),False,44962660.3753458544,Earth,40776.5073286868,1954-09-26,0.0185093411
4822,3315004,(2006 BZ147),False,10047775.403353469,Earth,6143.4705641536,1909-10-13,0.0307178602
4823,3315647,(2006 CF),True,24817761.9804739874,Earth,33453.4519845303,1901-09-26,0.3216554833
4824,3315651,(2006 CK),False,46032274.3254421542,Earth,48401.2301771294,1978-01-14,0.0248536947
4825,3315653,(2006 CL),False,1900401.4559033564,Earth,16989.5592052179,2006-01-27,0.0307178602
4826,3321492,(2006 CT),False,36192595.3109751616,Earth,40759.7576222071,1902-06-17,0.1292382174
4827,3321493,(2006 CU),True,8618104.1661751028,Earth,20277.8899992028,1901-12-23,0.1470249225
4828,3321495,(2006 CW),False,43813356.2214812668,Earth,34768.401028056,1903-02-26,0.122290004
4829,3321499,(2006 CL9),False,36114283.3536468552,Earth,30962.9281501021,1900-01-10,0.1017163949
4830,3321532,(2006 CT9),False,23836435.9676235916,Earth,64254.4407244503,1903-02-19,0.3029639533
4831,3321533,(2006 CV9),False,98510405.4343269096,Juptr,11810.2766688951,1926-07-10,0.5412413383
4832,3321534,(2006 CW9),False,37333883.0119037928,Earth,24673.8941612167,1932-09-02,0.0486845275
4833,3321570,(2006 CF10),False,37875183.3636543794,Earth,17934.3459194874,2005-10-02,0.0307178602
4834,3321627,(2006 CL10),False,21442248.7525960636,Earth,33986.0675357754,1910-06-03,0.2029508896
4835,3321628,(2006 CM10),True,31918185.4399328542,Earth,71597.6472640638,1928-08-30,0.1688071972
4836,3321629,(2006 CN10),False,170063429.9229113902,Juptr,22963.969359118,1903-12-15,0.209599846
4837,3321667,(2006 CT10),True,23776857.6448591414,Earth,31977.2231288676,1903-02-28,0.2125156703
4838,3321668,(2006 CU10),False,33004104.0986778108,Earth,76263.8673865106,1918-09-08,0.3831695238
4839,3323885,(2006 DL),False,5413505.4974494272,Earth,50017.940429277,2006-02-10,0.1167860472
4840,3323886,(2006 DM),False,20551301.550527091,Earth,14025.060741644,1976-02-21,0.0558973165
4841,3323887,(2006 DN),False,23901664.4138485592,Earth,27185.7540044831,1988-06-02,0.0464933628
4842,3323932,(2006 DU),False,3411584.7562829656,Earth,16924.8608028265,2006-02-25,0.0424024508
4843,3323933,(2006 DV),False,21082320.4045124998,Earth,68149.3377436039,1902-03-12,0.4359041053
4844,3323934,(2006 DX),False,11921829.4191262824,Earth,17860.5395772706,1900-09-07,0.0612901888
