,id,Asteroid Name,Potentially Hazardous,Miss Distance (miles),Orbiting Body,Close Approach Velocity (mph),Date,Max Diameter (miles)
742,2163051,163051 (2001 YJ4),True,25134533.44,Earth,37103.16,1903-02-26,1.94
743,2163067,163067 (2002 AP3),True,182937421.66,Juptr,7299.27,1904-04-05,0.37
744,2163070,163070 (2002 AO7),False,124483729.99,Juptr,13436.42,1915-03-28,0.77
745,2163081,163081 (2002 AG29),False,24502136.77,Earth,32512.6,1900-03-14,0.71
746,2163132,163132 (2002 CU11),True,35946019.87,Earth,65264.34,1901-02-25,0.7
747,2163191,163191 (2002 EQ9),False,27518812.27,Earth,24770.8,1900-05-21,0.48
748,2163243,163243 (2002 FB3),True,29548386.26,Earth,33292.45,1900-02-16,1.83
749,2163249,163249 (2002 GT),True,37357049.01,Earth,44151.1,1907-06-02,0.67
750,2163250,163250 (2002 GH1),False,83799435.55,Juptr,18111.77,1903-08-27,2.84
751,2163252,163252 (2002 GD11),False,29171600.41,Earth,19524.47,1915-07-08,0.97
752,2163295,163295 (2002 HW),False,21870831.82,Earth,32083.07,1913-11-28,0.47
753,2163335,163335 (2002 LJ),False,45636139.34,Earth,67210.22,1901-06-12,1.33
754,2163348,163348 (2002 NN4),True,36194067.91,Earth,24259.45,1902-04-01,0.36
755,2163364,163364 (2002 OD20),True,40694033.99,Earth,49274.0,1903-06-16,0.61
756,2163373,163373 (2002 PZ39),True,31899684.19,Earth,35485.65,1904-05-05,0.58
757,2163412,163412 (2002 RV25),False,35150570.90,Earth,40923.37,1915-10-23,1.25
758,2163454,163454 (2002 RN129),False,35428461.19,Earth,44450.97,1902-12-25,0.56
759,2163667,163667 (2002 WC1),False,144946672.52,Juptr,11718.66,1901-12-28,0.39
760,2163679,163679 (2002 XG84),False,15988386.40,Earth,22009.16,1907-08-31,0.51
761,2163683,163683 (2002 YP2),True,41790979.77,Earth,44465.12,1901-10-15,0.56
762,2163691,163691 (2003 BB43),False,42492107.60,Earth,58054.9,1973-02-23,1.41
763,2163692,163692 (2003 CY18),False,22668059.89,Earth,36231.05,1905-09-22,0.82
764,2163693,163693 Atira (2003 CP20),False,45127024.13,Earth,57410.88,1904-02-17,1.95
765,2163694,163694 (2003 DP13),False,8965140.72,Mars,28546.33,1909-06-29,1.17
766,2163696,163696 (2003 EB50),False,31828802.91,Earth,65216.92,1948-12-08,1.81
767,2163697,163697 (2003 EF54),True,16003195.65,Earth,37378.74,1901-03-31,0.36
768,2163732,163732 (2003 KP2),False,27508880.36,Earth,69680.54,1903-09-19,2.96
769,2163758,163758 (2003 OS13),False,9656544.46,Venus,76606.55,1901-09-16,1.21
770,2163760,163760 (2003 OR14),False,9129598.19,Mars,23702.39,1943-09-24,1.7
771,2163818,163818 (2003 RX7),True,14002205.21,Earth,30862.22,1903-04-26,0.75
772,2163899,163899 (2003 SD220),True,11236115.14,Venus,19936.76,1901-08-25,1.1
773,2163902,163902 (2003 SW222),False,25288227.93,Earth,18876.73,1913-12-27,1.33
774,2164120,164120 (2003 YK),False,16381292.61,Earth,25192.02,1900-05-02,0.54
775,2164121,164121 (2003 YT1),True,4566076.71,Earth,51916.4,1901-04-26,2.08
776,2164184,164184 (2004 BF68),False,15194392.27,Earth,32435.47,1900-06-19,0.47
777,2164201,164201 (2004 EC),False,5958813.82,Merc,86484.29,1913-08-24,2.63
778,2164202,164202 (2004 EW),True,9424448.36,Venus,23190.18,1929-02-02,0.24
779,2164206,164206 (2004 FN18),False,10395719.06,Earth,26161.14,1903-11-08,1.07
780,2164207,164207 (2004 GU9),True,13402127.37,Earth,16913.67,1900-10-22,0.21
781,2164211,164211 (2004 JA27),True,12215629.59,Earth,26555.56,1903-07-07,0.46
782,2164214,164214 (2004 LZ11),False,41730614.26,Earth,586.15,1930-09-10,0.52
783,2164215,164215 Doloreshill (2004 MF6),False,43962905.98,Earth,2181.32,1921-09-07,0.37
784,2164216,164216 (2004 OT11),True,17816394.28,Earth,43283.31,1906-08-05,1.29
785,2164217,164217 (2004 PT42),False,35830361.45,Earth,61324.02,1904-08-27,1.29
786,2164221,164221 (2004 QE20),False,43663464.53,Earth,12262.24,1906-06-13,0.3
787,2164222,164222 (2004 RN9),False,41291362.55,Earth,17765.94,1919-08-30,0.25
788,2164294,164294 (2004 XZ130),False,6514338.93,Venus,31569.8,1900-01-06,0.3
789,2164341,164341 (2005 CO),False,36422098.67,Earth,10781.72,1920-04-07,0.28
790,2164342,164342 (2005 CP),False,41941386.46,Earth,41182.37,1940-07-05,0.23
791,2164400,164400 (2005 GN59),True,22944405.63,Earth,38576.58,1912-09-14,1.24
792,2168044,168044 (2005 SG),False,43316109.72,Earth,54901.25,1901-10-09,0.56
793,2168318,168318 (1989 DA),True,165573152.99,Juptr,6045.29,1914-08-14,0.61
794,2168378,168378 (1997 ET30),False,31009941.66,Earth,17467.18,1913-06-27,1.52
795,2168791,168791 (2000 SQ43),False,36916814.12,Earth,31823.81,1906-09-05,0.62
796,2169352,169352 (2001 UY16),False,46424334.42,Earth,39544.43,1932-11-12,0.5
797,2169675,169675 (2002 JM97),False,40611907.56,Earth,24577.41,1903-07-04,1.7
798,2170013,170013 (2002 UO3),False,108361725.48,Juptr,18905.03,1903-07-21,1.03
799,2170086,170086 (2002 XR14),True,2909483.88,Venus,26170.92,1916-04-23,0.83
800,2170502,170502 (2003 WM7),False,6650966.49,Merc,58293.74,1903-11-06,1.25
801,2170891,170891 (2004 TY16),False,35502937.42,Earth,12193.41,1927-01-31,1.49
802,2170903,170903 (2004 WS2),True,8606977.02,Earth,37445.45,1900-01-01,0.83
803,2171486,171486 (1996 MO),False,8046832.58,Earth,22798.69,1900-02-02,0.76
804,2171576,171576 (1999 VP11),True,29936601.11,Earth,35757.78,1904-03-21,0.68
805,2171819,171819 (2001 FZ6),False,26428997.41,Earth,10134.0,1908-09-02,0.77
806,2171839,171839 (2001 JM1),True,5422299.08,Earth,22719.65,1904-05-01,0.52
807,2172034,172034 (2001 WR1),False,17334282.02,Earth,34578.75,1900-09-27,1.0
808,2172678,172678 (2003 YM137),True,8278060.07,Earth,29193.83,1912-05-29,0.6
809,2172718,172718 (2004 BD85),False,36463118.34,Earth,21428.03,1900-05-24,0.62
810,2172722,172722 (2004 BV102),False,10918743.63,Earth,54429.42,1912-01-07,1.08
811,2172974,172974 (2005 YW55),False,34780244.71,Earth,6844.87,1916-03-20,0.48
812,2173232,173232 (1998 XC9),False,119528223.44,Juptr,7271.08,1901-03-23,0.8
813,2173561,173561 (2000 YV137),True,3487441.69,Earth,36300.25,1904-08-08,0.79
814,2173664,173664 (2001 JU2),False,11629446.39,Earth,6714.32,1902-08-11,0.41
815,2173689,173689 (2001 PK9),False,11514833.35,Earth,17022.34,1901-06-02,0.82
816,2174050,174050 (2002 CC19),False,30868668.79,Earth,57752.68,1903-02-09,1.09
817,2174806,174806 (2003 XL),False,25461906.81,Earth,22270.53,1923-02-19,1.29
818,2174881,174881 (2004 BU58),False,45831785.45,Earth,93782.78,1924-07-07,0.89
819,2175114,175114 (2004 QQ),False,28749633.14,Earth,56686.06,1906-05-15,1.74
820,2175189,175189 (2005 EC224),False,30695442.70,Earth,4692.22,1914-05-12,0.81
821,2175706,175706 (1996 FG3),True,6220112.12,Venus,16462.61,1901-03-20,0.79
822,2175729,175729 (1998 BB10),True,8781378.98,Earth,34925.5,1906-01-11,0.3
823,2175921,175921 (2000 DM1),False,30134804.35,Earth,36083.2,1904-08-08,0.8
824,2177016,177016 (2003 BM47),False,33795388.20,Earth,66225.27,1902-03-03,0.36
825,2177049,177049 (2003 EE16),True,7433593.85,Venus,49422.44,1904-11-11,0.4
826,2177255,177255 (2003 WC25),False,22857199.57,Earth,17916.83,1902-09-10,1.6
827,2177614,177614 (2004 HK33),True,11065648.85,Earth,29163.16,1905-10-09,1.12
828,2177651,177651 (2004 XM14),False,46471310.64,Earth,58196.0,1963-11-19,1.16
829,2178601,178601 (2000 CG59),False,31727540.17,Earth,5484.09,1940-11-12,1.05
830,2178871,178871 (2001 MA8),False,36577599.02,Earth,11834.27,1906-06-29,1.07
831,2179806,179806 (2002 TD66),True,37364625.43,Earth,52076.59,1906-10-14,0.3
832,2180186,180186 (2003 QZ30),True,4402786.70,Earth,28939.06,1901-10-07,1.13
833,2183548,183548 (2003 HU42),False,42767173.66,Earth,11270.23,1901-09-21,1.02
834,2184266,184266 (2004 VW14),True,8114351.80,Mars,39902.76,1906-03-01,0.47
835,2184990,184990 (2006 KE89),False,46174080.26,Earth,54116.53,1900-06-26,1.9
836,2185702,185702 (1998 HK3),False,45935772.38,Earth,26437.89,1924-05-25,0.87
837,2185716,185716 (1998 SF35),False,39049019.68,Earth,39605.77,1904-11-10,0.95
838,2185851,185851 (2000 DP107),True,19711384.37,Earth,19619.08,1906-07-12,0.8
839,2185853,185853 (2000 ER70),False,39802870.63,Earth,42633.02,1904-01-09,1.52
840,2186822,186822 (2004 FE31),False,43207376.50,Earth,55990.46,1943-12-01,0.99
841,2186823,186823 (2004 FN32),False,39382806.47,Earth,66129.07,1916-01-19,0.55
842,2186844,186844 (2004 GA1),True,16561274.01,Earth,28693.77,1905-09-17,1.2
843,2187026,187026 (2005 EK70),False,41738632.20,Earth,46473.64,1900-02-21,1.22
844,2187040,187040 (2005 JS108),True,9640991.90,Earth,24562.21,1904-07-12,0.53
845,2188174,188174 (2002 JC),False,42990382.19,Earth,67377.18,1902-01-06,1.2
846,2188452,188452 (2004 HE62),False,140549844.67,Juptr,13237.76,1907-12-18,1.17
847,2189008,189008 (1996 FR3),False,45443315.84,Earth,55055.52,1909-10-17,1.93
848,2189011,189011 Ogmios (1997 NJ6),False,22465891.67,Earth,21928.51,1909-11-25,0.56
849,2189040,189040 (2000 MU1),True,40478485.13,Earth,53520.53,1902-01-08,0.39
850,2189062,189062 (2000 VA45),False,33257104.30,Earth,12641.4,1901-09-20,0.7
851,2189173,189173 (2002 XY4),False,46152003.86,Earth,79370.54,1962-12-15,0.6
852,2189263,189263 (2005 CA),False,29581720.81,Earth,29689.46,1901-11-11,2.63
853,2189552,189552 (2000 RL77),False,32429376.47,Earth,37647.32,1922-10-23,1.51
854,2189630,189630 (2001 LE6),False,27307483.94,Earth,63752.93,1901-09-23,1.0
855,2189700,189700 (2001 TA45),False,36970048.55,Earth,11325.22,1900-06-06,0.53
856,2189865,189865 (2003 NC),True,38300186.50,Earth,52492.05,1904-11-03,0.47
857,2189973,189973 (2003 XE11),False,24443531.82,Earth,36012.06,1903-11-08,1.13
858,2190119,190119 (2004 VA64),False,158743475.72,Juptr,29588.06,1905-10-12,1.43
859,2190135,190135 (2005 QE30),False,16948746.70,Earth,33434.59,1917-03-29,1.26
860,2190161,190161 (2005 TJ174),False,26978007.22,Earth,7463.22,1901-09-10,1.66
861,2190166,190166 (2005 UP156),False,31443031.17,Earth,27512.4,1900-08-03,1.3
862,2190208,190208 (2006 AQ),False,30277656.35,Earth,33737.27,1918-01-11,0.85
863,2190491,190491 (2000 FJ10),False,41928670.40,Earth,15713.44,1903-03-18,0.23
864,2190758,190758 (2001 QH96),False,45941707.13,Earth,40502.76,1906-09-12,0.76
865,2190788,190788 (2001 RT17),False,7598553.84,Mars,51120.07,1905-11-10,0.79
866,2191094,191094 (2002 EA3),False,45996351.24,Earth,80264.97,1916-02-23,0.34
867,2192559,192559 (1998 VO),True,35764170.28,Earth,16938.76,1900-01-22,0.3
868,2192563,192563 (1998 WZ6),True,37737430.48,Earth,50541.7,1900-12-19,1.26
869,2192642,192642 (1999 RD32),True,35493616.52,Earth,43289.16,1909-06-26,1.87
870,2193178,193178 (2000 PK5),False,38158675.97,Earth,50873.97,1903-11-19,1.05
871,2194006,194006 (2001 SG10),True,11884024.31,Earth,19028.31,1900-05-18,0.3
872,2194126,194126 (2001 SG276),False,13659236.78,Earth,31973.66,1903-04-30,0.97
873,2194268,194268 (2001 UY4),True,9065301.21,Earth,68300.28,1903-02-09,0.79
874,2194386,194386 (2001 VG5),False,8946712.68,Mars,44210.35,1918-09-08,1.5
875,2196068,196068 (2002 TW55),True,13500343.06,Earth,85443.92,1922-04-17,0.87
876,2196256,196256 (2003 EH1),False,48699313.62,Juptr,29322.33,1901-09-08,2.13
877,2196625,196625 (2003 RM10),True,8315347.88,Earth,44712.07,1900-09-07,0.32
878,2197588,197588 (2004 HE12),True,29183973.82,Earth,61663.44,1904-03-13,1.39
879,2198752,198752 (2005 EA60),False,6723251.65,Mars,27887.26,1904-03-25,0.38
880,2198856,198856 (2005 LR3),False,15412606.71,Earth,32617.83,1908-12-07,1.46
881,2199003,199003 (2005 WJ56),True,30232999.58,Earth,27018.25,1900-05-30,0.86
882,2199145,199145 (2005 YY128),True,10275994.73,Venus,64734.98,1900-04-22,0.82
883,2199801,199801 (2007 AE12),True,21412033.41,Earth,50727.09,1901-05-21,0.5
884,2200754,200754 (2001 WA25),False,27071742.47,Earth,22595.83,1901-10-01,0.73
885,2200840,200840 (2001 XN254),True,10625394.17,Earth,22807.75,1903-04-24,1.02
886,2202411,202411 (2005 RC),False,23857639.46,Earth,62016.39,1904-08-29,0.99
887,2202435,202435 (2005 XH8),False,36364977.31,Earth,44437.69,1901-01-17,0.91
888,2202683,202683 (2006 US216),True,4747131.71,Merc,73212.2,1902-05-24,0.41
889,2203015,203015 (1999 YF3),False,31125912.26,Earth,30491.58,1913-01-18,0.69
890,2203217,203217 (2001 FX9),False,41473435.72,Earth,5530.24,1915-02-22,0.66
891,2203471,203471 (2002 AU4),False,14494922.44,Earth,25261.67,1902-12-30,0.48
892,2204131,204131 (2003 YL),False,32046355.51,Earth,69592.62,1904-03-27,0.38
893,2204232,204232 (2004 DG2),False,24534571.38,Earth,36589.61,1901-04-14,0.73
894,2205378,205378 (2001 BJ16),False,43557189.38,Earth,21513.8,1901-07-11,0.62
895,2205388,205388 (2001 DV8),False,21685705.73,Earth,14444.45,1906-02-11,0.24
896,2205744,205744 (2002 BK25),True,127938382.63,Juptr,13261.88,1906-05-12,0.82
897,2206359,206359 (2003 QM47),False,35516546.02,Earth,39166.48,1901-02-06,0.84
898,2206378,206378 (2003 RB),True,28802315.54,Earth,33631.43,1912-11-07,0.65
899,2206910,206910 (2004 NL8),True,7624428.67,Venus,30282.61,1900-09-17,1.29
900,2207398,207398 (2006 AS2),True,29374928.46,Earth,58654.36,1900-07-17,0.31
901,2207945,207945 (1991 JW),True,22434827.82,Earth,24948.98,1900-06-01,0.44
902,2207970,207970 (1996 BZ3),False,116563737.42,Juptr,6336.89,1925-01-21,0.87
903,2208023,208023 (1999 AQ10),True,8698618.78,Earth,17369.74,1901-10-13,0.29
904,2208115,208115 (2000 CT101),True,30176853.72,Earth,50311.33,1914-02-18,0.25
905,2208565,208565 (2002 CT11),False,41838389.62,Earth,87324.85,1908-09-06,1.35
906,2208617,208617 (2002 EB3),False,38655786.35,Earth,39714.65,1904-06-10,1.0
907,2209215,209215 (2003 WP25),False,45598030.34,Earth,42427.4,1938-10-23,0.05
908,2209924,209924 (2005 WS55),False,21294759.64,Earth,34795.48,1905-01-03,2.01
909,2210012,210012 (2006 KT1),False,182140564.85,Juptr,4454.46,1956-01-02,1.65
910,2211871,211871 (2004 HO),False,38996337.68,Earth,50762.76,1924-05-15,0.62
911,2211914,211914 (2004 RM251),False,157166396.51,Juptr,11801.88,1902-01-24,0.98
912,2212359,212359 (2006 EV52),False,7827753.37,Venus,44298.19,1906-10-26,1.69
913,2212546,212546 (2006 SV19),True,2900798.78,Earth,18017.69,1903-07-27,1.06
914,2213053,213053 (1998 WT30),False,28886126.75,Earth,1460.69,1904-03-28,0.39
915,2213869,213869 (2003 SG170),False,16502764.65,Earth,54052.15,1900-04-06,1.01
916,2214088,214088 (2004 JN13),False,120457938.29,Juptr,12838.52,1910-02-07,3.03
917,2214869,214869 (2007 PA8),True,4663357.73,Earth,25935.25,1900-01-07,1.84
918,2215167,215167 (2000 EL26),False,45404738.54,Earth,33258.28,1910-03-29,0.61
919,2215188,215188 (2000 NM),False,36931408.27,Earth,44897.01,1903-11-14,2.96
920,2215442,215442 (2002 MQ3),False,43309526.12,Earth,52915.19,1900-07-13,0.73
921,2215588,215588 (2003 HF2),True,6200275.07,Merc,26487.36,1900-11-18,0.48
922,2215757,215757 (2004 FU64),False,44867180.74,Earth,25747.87,1902-05-31,0.94
923,2216115,216115 (2006 SU19),True,29673461.43,Earth,59417.91,1907-06-20,0.6
924,2216258,216258 (2006 WH1),True,4287632.56,Earth,26352.12,1901-04-12,0.32
925,2216523,216523 (2001 HY7),True,31732489.57,Earth,49830.61,1903-04-03,0.27
926,2216707,216707 (2004 XP164),False,35621652.45,Earth,27191.44,1902-01-05,1.14
927,2216985,216985 (2000 QK130),True,11435277.60,Earth,25465.39,1902-03-06,0.2
928,2217013,217013 (2001 AA50),False,45761901.26,Earth,47037.24,1916-01-24,0.64
929,2217390,217390 (2005 CW25),False,33147772.48,Earth,51190.75,1920-03-08,0.64
930,2217430,217430 (2005 SN25),True,27927057.38,Earth,38261.4,1900-02-10,0.42
931,2217628,217628 Lugh (1990 HA),True,78279813.64,Juptr,13366.04,1902-08-02,1.7
932,2217796,217796 (2000 TO64),False,29815150.58,Earth,56220.7,1904-11-22,1.32
933,2217807,217807 (2000 XK44),False,28570395.66,Earth,26194.31,1923-10-05,0.78
934,2217837,217837 (2001 LC),False,3228891.23,Merc,42519.59,1901-08-22,0.51
935,2218017,218017 (2001 XV266),False,18057344.94,Earth,22758.17,1900-03-30,0.4
936,2218863,218863 (2006 WO127),False,42126313.59,Earth,45826.44,1902-11-24,1.99
937,2219021,219021 (1991 LH),False,40966256.56,Earth,68148.27,1918-06-16,1.46
938,2219071,219071 (1997 US9),False,31388423.49,Earth,22859.03,1901-12-21,1.35
939,2219527,219527 (2001 QK142),False,8644656.75,Mars,15866.73,1930-08-24,1.47
940,2220124,220124 (2002 TE66),False,34968605.65,Earth,57011.05,1900-10-11,0.65
941,2220839,220839 (2004 VA),True,16690437.79,Earth,25691.0,1908-03-31,1.19
942,2220909,220909 (2005 EO1),False,30853920.34,Earth,61215.18,1917-09-26,0.87
943,2221455,221455 (2006 BC10),True,2236588.67,Mars,38256.98,1904-01-31,0.46
944,2221787,221787 (2007 VZ30),False,8064750.54,Mars,15380.61,1930-06-29,0.2
945,2221980,221980 (1996 EO),True,45482871.29,Earth,57275.12,1901-03-03,0.56
946,2222008,222008 (1998 QQ63),False,35031205.91,Earth,36155.3,1907-11-09,0.54
947,2222073,222073 (1999 HY1),False,31789051.87,Earth,37858.14,1906-05-03,0.88
948,2222165,222165 (2000 AX93),False,35249705.19,Earth,27434.78,1931-01-27,0.97
949,2222869,222869 (2002 FB6),False,37182575.27,Earth,39673.44,1908-04-12,1.03
950,2223456,223456 (2003 UB10),False,5457421.21,Mars,18667.64,1900-02-23,0.82
951,2224926,224926 (2007 DA41),False,35975236.57,Earth,45746.71,1901-06-15,1.13
952,2225312,225312 (1996 XB27),False,20496149.67,Earth,7493.85,1900-09-16,0.15
953,2225416,225416 (1999 YC),False,8387877.56,Mars,59979.64,1910-01-19,1.23
954,2225586,225586 (2000 WS67),False,7493615.38,Merc,60688.74,1905-10-30,0.73
955,2225900,225900 (2002 AF3),False,19254633.03,Earth,42188.3,1902-06-12,0.94
956,2226198,226198 (2002 UN3),False,45047521.84,Earth,9340.26,1910-12-21,0.62
957,2226219,226219 (2002 VT85),False,27427610.09,Earth,4964.77,1901-08-29,0.86
958,2226514,226514 (2003 UX34),True,2620897.07,Earth,46321.14,1901-09-07,0.34
959,2226554,226554 (2003 WR21),True,38887958.57,Earth,18658.21,1900-10-30,0.44
960,2228368,228368 (2000 WK10),True,8419755.18,Venus,48689.29,1901-08-22,0.69
961,2228502,228502 (2001 TE2),False,20279381.39,Earth,27602.32,1904-01-27,0.31
962,2228587,228587 (2002 AP7),False,38542835.90,Earth,26819.36,1902-06-25,0.45
963,2229007,229007 (2003 XF11),False,19371962.51,Earth,78104.65,1902-11-15,1.43
964,2229672,229672 (2006 WR1),False,40297311.38,Earth,66715.86,1905-07-04,0.97
965,2230089,230089 (2000 WP148),False,43103745.82,Earth,48715.9,1932-11-23,0.47
966,2230111,230111 (2001 BE10),True,41350908.26,Earth,22133.62,1900-10-29,0.51
967,2230118,230118 (2001 DB3),False,46436813.27,Earth,26444.85,1900-04-07,1.37
968,2230420,230420 (2002 PP6),False,33287281.57,Earth,60357.56,1917-08-15,0.53
969,2230549,230549 (2003 BH),True,28780350.93,Earth,39460.46,1901-02-03,0.26
970,2230599,230599 (2003 FJ1),False,3858215.73,Merc,63703.86,1929-09-24,0.98
971,2230979,230979 (2005 AT42),False,151782883.37,Juptr,20830.02,1904-11-28,1.78
972,2231134,231134 (2005 TU45),False,26084817.07,Earth,36353.63,1922-02-07,1.35
973,2231792,231792 (2000 DH8),False,41988760.55,Earth,43132.55,1975-03-03,0.73
974,2231937,231937 (2001 FO32),True,3392713.82,Merc,123696.34,1901-08-01,1.13
975,2232368,232368 (2003 AZ2),False,24065947.46,Earth,31102.35,1907-07-29,0.81
976,2232382,232382 (2003 BT47),False,165237201.29,Juptr,5483.05,1904-09-28,1.31
977,2232691,232691 (2004 AR1),True,41239980.68,Earth,54135.5,1909-01-11,0.39
978,2234061,234061 (1999 HE1),False,166184693.14,Juptr,7872.04,1906-08-17,1.07
979,2234145,234145 (2000 EW70),True,32285139.49,Earth,26958.37,1900-08-29,0.18
980,2234341,234341 (2001 FZ57),False,41245333.25,Earth,35595.44,1901-04-15,0.6
981,2235086,235086 (2003 HW11),False,39737190.17,Earth,11929.43,1902-07-15,1.26
982,2235700,235700 (2004 TR13),False,32217117.83,Earth,42599.99,1901-04-17,0.71
983,2235756,235756 (2004 VC),True,9527794.68,Earth,49451.95,1904-04-03,0.71
984,2236716,236716 (2007 FV42),False,40885637.05,Earth,32695.6,1914-06-07,0.96
985,2237442,237442 (1999 TA10),False,28290267.39,Earth,25262.34,1901-05-21,0.86
986,2237551,237551 (2000 WQ19),False,43570260.42,Earth,61283.84,1945-11-02,0.76
987,2237805,237805 (2002 CF26),False,35810436.58,Earth,52963.19,1952-08-23,1.22
988,2238063,238063 (2003 EG),False,36930852.92,Earth,70421.19,1900-04-13,1.78
989,2238456,238456 (2004 RK),False,21484822.14,Earth,31818.79,1901-10-07,0.48
990,2239849,239849 (1999 VO11),False,10431262.75,Earth,32253.91,1901-12-19,0.69
991,2240320,240320 (2003 HS42),False,39106021.85,Earth,16826.52,1906-03-30,0.32
992,2241370,241370 (2008 LW8),False,32094318.92,Earth,41429.68,1906-10-30,1.19
993,2241596,241596 (1998 XM2),False,44771788.22,Earth,29637.12,1901-07-03,1.32
994,2241662,241662 (2000 KO44),False,44002819.31,Earth,32215.94,1901-07-25,1.08
995,2242147,242147 (2003 BH84),False,43335533.73,Earth,74721.9,1900-12-04,1.46
996,2242187,242187 (2003 KR18),False,43540636.30,Earth,5877.02,1906-07-24,0.93
997,2242191,242191 (2003 NZ6),False,20232712.03,Earth,47253.21,1902-07-10,0.58
998,2242211,242211 (2003 QB90),False,185388335.57,Juptr,2618.1,1920-06-13,0.82
999,2242216,242216 (2003 RN10),True,158517989.47,Juptr,19590.94,1918-08-17,2.83
1000,2242450,242450 (2004 QY2),True,19035717.38,Earth,57722.35,1900-01-26,4.28
1001,2242643,242643 (2005 NZ6),True,1828823.30,Merc,64160.4,1901-06-02,1.23
1002,2242708,242708 (2005 UK1),True,34465609.02,Earth,62077.07,1923-06-06,0.88
1003,2243025,243025 (2006 UM216),False,37749515.58,Earth,21298.66,1931-11-07,2.27
1004,2243147,243147 (2007 TX18),False,33520447.53,Earth,10223.13,1913-07-04,1.23
1005,2243298,243298 (2008 EN82),False,9618493.17,Earth,19896.7,2050-10-29,2.71
1006,2243566,243566 (1995 SA),True,128356893.28,Juptr,14931.56,1904-12-12,1.24
1007,2244670,244670 (2003 KN18),False,28401078.69,Earth,40584.54,1908-05-06,0.84
1008,2244977,244977 (2004 BE68),True,41064452.11,Earth,42729.85,1954-12-19,0.74
1009,2246138,246138 (2007 OG3),False,23484797.86,Earth,19764.62,1924-09-27,0.83
1010,2247156,247156 (2000 YH29),False,39634917.41,Earth,21214.75,1924-08-26,0.86
1011,2247360,247360 (2001 XU),True,7624687.80,Merc,68874.01,1911-11-05,0.5
1012,2247517,247517 (2002 QY6),False,33439156.69,Earth,36139.28,1900-08-20,0.42
1013,2248083,248083 (2004 QU24),False,171998324.97,Juptr,19577.83,1997-07-07,2.19
1014,2248590,248590 (2006 CS),False,19503847.20,Earth,69168.28,1900-03-03,2.01
1015,2248818,248818 (2006 SZ217),False,30671702.52,Earth,34643.17,1902-11-21,1.21
1016,2248926,248926 (2006 WZ2),False,41834994.47,Earth,27687.88,1902-09-23,1.38
1017,2249595,249595 (1997 GH28),False,28839913.99,Earth,3433.09,1909-01-06,1.06
1018,2249615,249615 (1999 TB5),False,4097035.11,Mars,39653.22,1900-05-22,0.57
1019,2249816,249816 (2001 FD90),False,26100407.58,Earth,27535.47,1901-04-28,0.51
1020,2249886,249886 (2001 RY11),False,42312395.73,Earth,44029.6,1909-07-25,1.1
1021,2250162,250162 (2002 TY57),False,38880696.57,Earth,3889.72,1906-09-04,0.44
1022,2250458,250458 (2004 BO41),False,41335569.80,Earth,39304.33,1902-08-18,0.93
1023,2250577,250577 (2005 AC),False,43440085.79,Earth,89322.19,1906-01-12,0.79
1024,2250614,250614 (2005 GG),False,7737964.25,Venus,58200.85,1902-09-08,2.11
1025,2250620,250620 (2005 GE59),True,31125733.15,Earth,54664.11,1909-09-24,0.9
1026,2250680,250680 (2005 QC5),True,31141793.17,Earth,24331.32,1902-05-03,0.44
1027,2250697,250697 (2005 QY151),False,10342372.93,Earth,25510.15,1907-04-07,0.96
1028,2250706,250706 (2005 RR6),True,145183734.62,Juptr,23040.66,1900-11-15,0.72
1029,2251346,251346 (2007 SJ),True,26774615.90,Earth,39784.83,1911-03-19,1.55
1030,2251722,251722 (1997 US2),True,3337429.67,Venus,37612.3,1902-09-04,0.4
1031,2251732,251732 (1998 HG49),False,25666655.35,Earth,10271.18,1902-05-21,0.16
1032,2252091,252091 (2000 UP30),False,38558671.75,Earth,42584.55,1902-06-23,1.32
1033,2252373,252373 (2001 SA270),False,41665065.38,Earth,53747.64,1900-09-20,0.85
1034,2252399,252399 (2001 TX44),True,4423952.13,Merc,38330.96,1901-06-12,0.48
1035,2252558,252558 (2001 WT1),False,26316630.16,Earth,45694.68,1900-02-10,0.32
1036,2252793,252793 (2002 FW5),False,41713026.12,Earth,49669.12,1907-04-08,0.52
1037,2253062,253062 (2002 TC70),False,25860651.51,Earth,4082.91,1901-05-13,0.22
1038,2253106,253106 (2002 UR3),False,25707224.53,Earth,89300.77,1905-11-11,1.68
1039,2253586,253586 (2003 TX7),False,35439859.81,Earth,44410.31,1902-10-26,0.5
1040,2253841,253841 (2003 YG118),True,14296637.95,Earth,36249.44,1904-07-05,1.29
1041,2254417,254417 (2004 VV),False,45287690.60,Earth,81813.35,1995-10-06,1.34
1042,2254419,254419 (2004 VT60),False,43251812.85,Earth,47623.4,1962-05-30,1.06
1043,2255071,255071 (2005 UH6),True,6680488.17,Merc,76780.46,1901-09-01,0.78
1044,2255501,255501 (2006 BG),False,32125437.97,Earth,32621.2,1901-09-08,0.68
1045,2256004,256004 (2006 UP),False,6948936.04,Mars,11329.25,1934-11-17,0.09
1046,2256412,256412 (2007 BT2),False,26998808.75,Earth,30508.05,1911-04-16,1.52
1047,2256670,256670 (2007 XT58),False,45246258.12,Earth,5151.0,1908-02-02,0.85
1048,2257744,257744 (2000 AD205),False,12366896.37,Earth,35281.62,1900-06-23,0.7
