,id,Asteroid Name,Potentially Hazardous,Miss Distance (miles),Orbiting Body,Close Approach Velocity (mph),Date,Max Diameter (meters)
874,2194386,194386 (2001 VG5),False,8946712.6821535716,Mars,44210.3537383179,1918-09-08,2410.127281611
875,2196068,196068 (2002 TW55),True,13500343.06382497,Earth,85443.9219753435,1922-04-17,1406.1769631325
876,2196256,196256 (2003 EH1),False,48699313.6209429714,Juptr,29322.326476589,1901-09-08,3435.8957542125
877,2196625,196625 (2003 RM10),True,8315347.8775662926,Earth,44712.0734125011,1900-09-07,520.0438667242
878,2197588,197588 (2004 HE12),True,29183973.815687578,Earth,61663.4383644018,1904-03-13,2238.9272324779
879,2198752,198752 (2005 EA60),False,6723251.6513374328,Mars,27887.2620025232,1904-03-25,610.9982674756
880,2198856,198856 (2005 LR3),False,15412606.712383373,Earth,32617.8302700751,1908-12-07,2344.4446221362
881,2199003,199003 (2005 WJ56),True,30232999.5792300962,Earth,27018.2504539051,1900-05-30,1380.5113410775
882,2199145,199145 (2005 YY128),True,10275994.734984697,Venus,64734.97549704,1900-04-22,1312.3206985251
883,2199801,199801 (2007 AE12),True,21412033.41208228,Earth,50727.0863238805,1901-05-21,798.0681496756
884,2200754,200754 (2001 WA25),False,27071742.4660188194,Earth,22595.8259926409,1901-10-01,1180.4292945151
885,2200840,200840 (2001 XN254),True,10625394.1741298334,Earth,22807.7549724399,1903-04-24,1644.5231020497
886,2202411,202411 (2005 RC),False,23857639.456544029,Earth,62016.3916601557,1904-08-29,1599.7052819559
887,2202435,202435 (2005 XH8),False,36364977.3076632482,Earth,44437.6944345668,1901-01-17,1458.9485569187
888,2202683,202683 (2006 US216),True,4747131.70509317,Merc,73212.201747617,1902-05-24,657.7183805256
889,2203015,203015 (1999 YF3),False,31125912.257452294,Earth,30491.5799717594,1913-01-18,1111.8340719346
890,2203217,203217 (2001 FX9),False,41473435.7229163818,Earth,5530.2443117314,1915-02-22,1061.7932955836
891,2203471,203471 (2002 AU4),False,14494922.4366274278,Earth,25261.6729218983,1902-12-30,765.6670867916
892,2204131,204131 (2003 YL),False,32046355.5080082222,Earth,69592.6219673825,1904-03-27,613.8185073387
893,2204232,204232 (2004 DG2),False,24534571.38314412,Earth,36589.6062647516,1901-04-14,1180.4292945151
894,2205378,205378 (2001 BJ16),False,43557189.3828396566,Earth,21513.7991801867,1901-07-11,1000.0920587679
895,2205388,205388 (2001 DV8),False,21685705.7252921326,Earth,14444.4484577419,1906-02-11,387.2932953833
896,2205744,205744 (2002 BK25),True,127938382.6262338052,Juptr,13261.8786820473,1906-05-12,1318.3780956475
897,2206359,206359 (2003 QM47),False,35516546.0183442018,Earth,39166.4773846601,1901-02-06,1355.3141694186
898,2206378,206378 (2003 RB),True,28802315.542067457,Earth,33631.4274872424,1912-11-07,1052.0587161372
899,2206910,206910 (2004 NL8),True,7624428.6677434472,Venus,30282.6069651466,1900-09-17,2079.8881414182
900,2207398,207398 (2006 AS2),True,29374928.4567791094,Earth,58654.3613236951,1900-07-17,498.9304141512
901,2207945,207945 (1991 JW),True,22434827.818704788,Earth,24948.9766372922,1900-06-01,714.5621017269
902,2207970,207970 (1996 BZ3),False,116563737.4196928138,Juptr,6336.8886069457,1925-01-21,1406.1769631325
903,2208023,208023 (1999 AQ10),True,8698618.7763956434,Earth,17369.7361699993,1901-10-13,467.778200408
904,2208115,208115 (2000 CT101),True,30176853.7239668408,Earth,50311.3297135486,1914-02-18,403.6825520651
905,2208565,208565 (2002 CT11),False,41838389.6151043684,Earth,87324.8474241439,1908-09-06,2177.9102496316
906,2208617,208617 (2002 EB3),False,38655786.353697186,Earth,39714.6544568979,1904-06-10,1607.0891860447
907,2209215,209215 (2003 WP25),False,45598030.3388595136,Earth,42427.3998888711,1938-10-23,82.0427064882
908,2209924,209924 (2005 WS55),False,21294759.6421773932,Earth,34795.4806428082,1905-01-03,3236.2344656297
909,2210012,210012 (2006 KT1),False,182140564.8459066262,Juptr,4454.4614231162,1956-01-02,2654.8499416927
910,2211871,211871 (2004 HO),False,38996337.6829012452,Earth,50762.7622062751,1924-05-15,1000.0920587679
911,2211914,211914 (2004 RM251),False,157166396.513839969,Juptr,11801.8809738698,1902-01-24,1570.5073699984
912,2212359,212359 (2006 EV52),False,7827753.3655361062,Venus,44298.1850771933,1906-10-26,2716.6893408911
913,2212546,212546 (2006 SV19),True,2900798.7838740646,Earth,18017.6908077881,1903-07-27,1706.2394488457
914,2213053,213053 (1998 WT30),False,28886126.7462875622,Earth,1460.6915472828,1904-03-28,633.9280645215
915,2213869,213869 (2003 SG170),False,16502764.6485477014,Earth,54052.1517896975,1900-04-06,1621.9593991982
916,2214088,214088 (2004 JN13),False,120457938.2910863462,Juptr,12838.5249349602,1910-02-07,4875.7337137548
917,2214869,214869 (2007 PA8),True,4663357.7296733678,Earth,25935.2505534078,1900-01-07,2965.104328249
918,2215167,215167 (2000 EL26),False,45404738.537824466,Earth,33258.2769188525,1910-03-29,981.838321526
919,2215188,215188 (2000 NM),False,36931408.2708615154,Earth,44897.0054076544,1903-11-14,4764.7484645503
920,2215442,215442 (2002 MQ3),False,43309526.1227397652,Earth,52915.1879329189,1900-07-13,1169.6070536928
921,2215588,215588 (2003 HF2),True,6200275.0734108872,Merc,26487.3623133527,1900-11-18,776.3185769818
922,2215757,215757 (2004 FU64),False,44867180.7448483096,Earth,25747.8653544582,1902-05-31,1520.6875094646
923,2216115,216115 (2006 SU19),True,29673461.428480438,Earth,59417.914416578,1907-06-20,968.3669947276
924,2216258,216258 (2006 WH1),True,4287632.5555783894,Earth,26352.1244689261,1901-04-12,510.5519964367
925,2216523,216523 (2001 HY7),True,31732489.5690629996,Earth,49830.6145426953,1903-04-03,430.566244241
926,2216707,216707 (2004 XP164),False,35621652.4495696858,Earth,27191.4448922408,1902-01-05,1836.7074128054
927,2216985,216985 (2000 QK130),True,11435277.6016675786,Earth,25465.3921299265,1902-03-06,320.6564489709
928,2217013,217013 (2001 AA50),False,45761901.2554723372,Earth,47037.2362496082,1916-01-24,1032.8564805039
929,2217390,217390 (2005 CW25),False,33147772.4837847856,Earth,51190.7478345239,1920-03-08,1023.3871953728
930,2217430,217430 (2005 SN25),True,27927057.383752842,Earth,38261.3982987628,1900-02-10,679.2661592667
931,2217628,217628 Lugh (1990 HA),True,78279813.6381883076,Juptr,13366.0397754532,1902-08-02,2741.8265578682
932,2217796,217796 (2000 TO64),False,29815150.5799748996,Earth,56220.6952089146,1904-11-22,2128.3349598411
933,2217807,217807 (2000 XK44),False,28570395.6583905302,Earth,26194.3148613063,1923-10-05,1253.2565375739
934,2217837,217837 (2001 LC),False,3228891.2278087826,Merc,42519.5860891812,1901-08-22,824.2139841524
935,2218017,218017 (2001 XV266),False,18057344.9432844078,Earth,22758.1694046936,1900-03-30,645.7136671674
936,2218863,218863 (2006 WO127),False,42126313.58714482,Earth,45826.4427588718,1902-11-24,3206.5644897089
937,2219021,219021 (1991 LH),False,40966256.5566228286,Earth,68148.2726706468,1918-06-16,2355.2660868313
938,2219071,219071 (1997 US9),False,31388423.4878782744,Earth,22859.0300927449,1901-12-21,2167.9036609887
939,2219527,219527 (2001 QK142),False,8644656.7504739072,Mars,15866.7287188694,1930-08-24,2366.137501138
940,2220124,220124 (2002 TE66),False,34968605.6474594232,Earth,57011.0493908766,1900-10-11,1047.2249454148
941,2220839,220839 (2004 VA),True,16690437.7916625626,Earth,25690.9960043697,1908-03-31,1914.4321490629
942,2220909,220909 (2005 EO1),False,30853920.3435298258,Earth,61215.1752290438,1917-09-26,1393.285055244
943,2221455,221455 (2006 BC10),True,2236588.6680405858,Mars,38256.9751804635,1904-01-31,741.3784854083
944,2221787,221787 (2007 VZ30),False,8064750.541814656,Mars,15380.6060233163,1930-06-29,329.6400556414
945,2221980,221980 (1996 EO),True,45482871.285654385,Earth,57275.123945288,1901-03-03,895.4471917267
946,2222008,222008 (1998 QQ63),False,35031205.9077034498,Earth,36155.2964480121,1907-11-09,867.0416872003
947,2222073,222073 (1999 HY1),False,31789051.866337135,Earth,37858.1394148942,1906-05-03,1419.1881583761
948,2222165,222165 (2000 AX93),False,35249705.1853421594,Earth,27434.7846919927,1931-01-27,1556.108871884
949,2222869,222869 (2002 FB6),False,37182575.2676790618,Earth,39673.4442943774,1908-04-12,1659.7396869634
950,2223456,223456 (2003 UB10),False,5457421.2130907462,Mars,18667.6439230101,1900-02-23,1312.3206985251
951,2224926,224926 (2007 DA41),False,35975236.5731893302,Earth,45746.7060252874,1901-06-15,1811.5068423567
952,2225312,225312 (1996 XB27),False,20496149.6716973936,Earth,7493.8521477194,1900-09-16,243.2427914778
953,2225416,225416 (1999 YC),False,8387877.5561646914,Mars,59979.6390969504,1910-01-19,1986.2777548083
954,2225586,225586 (2000 WS67),False,7493615.382733308,Merc,60688.7381861687,1905-10-30,1175.0057145608
955,2225900,225900 (2002 AF3),False,19254633.032935485,Earth,42188.2991496452,1902-06-12,1520.6875094646
956,2226198,226198 (2002 UN3),False,45047521.8407400506,Earth,9340.2572515909,1910-12-21,990.9231596608
957,2226219,226219 (2002 VT85),False,27427610.0861951762,Earth,4964.7705803087,1901-08-29,1380.5113410775
958,2226514,226514 (2003 UX34),True,2620897.0652118638,Earth,46321.14180229,1901-09-07,542.0507863358
959,2226554,226554 (2003 WR21),True,38887958.5659094998,Earth,18658.2110568667,1900-10-30,704.7579421428
960,2228368,228368 (2000 WK10),True,8419755.17887927,Venus,48689.2850273352,1901-08-22,1116.966064835
961,2228502,228502 (2001 TE2),False,20279381.3891912742,Earth,27602.3156947846,1904-01-27,492.0848322348
962,2228587,228587 (2002 AP7),False,38542835.9025558756,Earth,26819.362641758,1902-06-25,727.8468030489
963,2229007,229007 (2003 XF11),False,19371962.5112549076,Earth,78104.65465019,1902-11-15,2301.6536853065
964,2229672,229672 (2006 WR1),False,40297311.383578677,Earth,66715.8628741414,1905-07-04,1556.108871884
965,2230089,230089 (2000 WP148),False,43103745.8207155848,Earth,48715.9027976079,1932-11-23,762.1491660801
966,2230111,230111 (2001 BE10),True,41350908.2581768258,Earth,22133.6227782361,1900-10-29,828.0183830478
967,2230118,230118 (2001 DB3),False,46436813.2709992094,Earth,26444.8473577717,1900-04-07,2208.2079992141
968,2230420,230420 (2002 PP6),False,33287281.570647871,Earth,60357.5620514564,1917-08-15,851.2163929215
969,2230549,230549 (2003 BH),True,28780350.9310074916,Earth,39460.4555458452,1901-02-03,414.9922427922
970,2230599,230599 (2003 FJ1),False,3858215.7268190064,Merc,63703.8578156905,1929-09-24,1577.756502649
971,2230979,230979 (2005 AT42),False,151782883.365221312,Juptr,20830.0242522069,1904-11-28,2857.8536096394
972,2231134,231134 (2005 TU45),False,26084817.0742824016,Earth,36353.6269839704,1922-02-07,2177.9102496316
973,2231792,231792 (2000 DH8),False,41988760.5507162314,Earth,43132.5495891409,1975-03-03,1180.4292945151
974,2231937,231937 (2001 FO32),True,3392713.8166980668,Merc,123696.3398834422,1901-08-01,1811.5068423567
975,2232368,232368 (2003 AZ2),False,24065947.4593228644,Earth,31102.3487094444,1907-07-29,1300.2892700427
976,2232382,232382 (2003 BT47),False,165237201.2858905662,Juptr,5483.0506153077,1904-09-28,2108.8222676426
977,2232691,232691 (2004 AR1),True,41239980.6833989456,Earth,54135.4972140634,1909-01-11,628.116177092
978,2234061,234061 (1999 HE1),False,166184693.1422216954,Juptr,7872.042491774,1906-08-17,1722.0270880854
979,2234145,234145 (2000 EW70),True,32285139.4900852846,Earth,26958.3684877956,1900-08-29,287.1044862548
980,2234341,234341 (2001 FZ57),False,41245333.2460288764,Earth,35595.4400217875,1901-04-15,963.9177525363
981,2235086,235086 (2003 HW11),False,39737190.1675358838,Earth,11929.4334559942,1902-07-15,2023.2054153312
982,2235700,235700 (2004 TR13),False,32217117.8334369842,Earth,42599.9855028314,1901-04-17,1148.2593191046
983,2235756,235756 (2004 VC),True,9527794.6795073362,Earth,49451.9525887229,1904-04-03,1142.9835467611
984,2236716,236716 (2007 FV42),False,40885637.045775217,Earth,32695.5976119198,1914-06-07,1541.8423799937
985,2237442,237442 (1999 TA10),False,28290267.3878379462,Earth,25262.3423634713,1901-05-21,1380.5113410775
986,2237551,237551 (2000 WQ19),False,43570260.4192738302,Earth,61283.8403082824,1945-11-02,1230.3820278396
987,2237805,237805 (2002 CF26),False,35810436.5818866978,Earth,52963.1936458701,1952-08-23,1968.067450894
988,2238063,238063 (2003 EG),False,36930852.9249897296,Earth,70421.1889337605,1900-04-13,2871.0448625479
989,2238456,238456 (2004 RK),False,21484822.1399208396,Earth,31818.7869896915,1901-10-07,772.7517171183
990,2239849,239849 (1999 VO11),False,10431262.7497770908,Earth,32253.9103597891,1901-12-19,1106.7256583997
991,2240320,240320 (2003 HS42),False,39106021.8529313276,Earth,16826.5223692428,1906-03-30,520.0438667242
992,2241370,241370 (2008 LW8),False,32094318.919152747,Earth,41429.675797293,1906-10-30,1914.4321490629
993,2241596,241596 (1998 XM2),False,44771788.2232365674,Earth,29637.1213728767,1901-07-03,2118.5561489645
994,2241662,241662 (2000 KO44),False,44002819.3123008834,Earth,32215.9434514066,1901-07-25,1745.9828711568
995,2242147,242147 (2003 BH84),False,43335533.7257391528,Earth,74721.8974947015,1900-12-04,2344.4446221362
996,2242187,242187 (2003 KR18),False,43540636.2962773678,Earth,5877.0159504043,1906-07-24,1499.8228946405
997,2242191,242191 (2003 NZ6),False,20232712.0344132366,Earth,47253.2069640048,1902-07-10,933.340215038
998,2242211,242211 (2003 QB90),False,185388335.5652344596,Juptr,2618.1001240689,1920-06-13,1318.3780956475
999,2242216,242216 (2003 RN10),True,158517989.4659951516,Juptr,19590.9404667223,1918-08-17,4550.2994579026
1000,2242450,242450 (2004 QY2),True,19035717.3783549596,Earth,57722.3502576743,1900-01-26,6887.1569282616
1001,2242643,242643 (2005 NZ6),True,1828823.3008219154,Merc,64160.3980536503,1901-06-02,1977.151637501
1002,2242708,242708 (2005 UK1),True,34465609.0183612594,Earth,62077.0702839071,1923-06-06,1419.1881583761
1003,2243025,243025 (2006 UM216),False,37749515.582216306,Earth,21298.658549729,1931-11-07,3647.8752572453
1004,2243147,243147 (2007 TX18),False,33520447.5269042278,Earth,10223.1301630442,1913-07-04,1977.151637501
1005,2243298,243298 (2008 EN82),False,9618493.174601174,Earth,19896.7006531062,2050-10-29,4365.5601734983
1006,2243566,243566 (1995 SA),True,128356893.2849161098,Juptr,14931.5638212653,1904-12-12,1995.4459963592
1007,2244670,244670 (2003 KN18),False,28401078.6934936816,Earth,40584.540109752,1908-05-06,1355.3141694186
1008,2244977,244977 (2004 BE68),True,41064452.1140865978,Earth,42729.8480780695,1954-12-19,1196.850701766
1009,2246138,246138 (2007 OG3),False,23484797.8645069766,Earth,19764.6160423527,1924-09-27,1342.8885744257
1010,2247156,247156 (2000 YH29),False,39634917.4103960844,Earth,21214.7462811566,1924-08-26,1386.8834919048
1011,2247360,247360 (2001 XU),True,7624687.8006438334,Merc,68874.0137410583,1911-11-05,798.0681496756
1012,2247517,247517 (2002 QY6),False,33439156.6892256842,Earth,36139.2769659651,1900-08-20,673.0386096861
1013,2248083,248083 (2004 QU24),False,171998324.9731173578,Juptr,19577.8320348404,1997-07-07,3532.156833994
1014,2248590,248590 (2006 CS),False,19503847.2048850028,Earth,69168.2783091753,1900-03-03,3236.2344656297
1015,2248818,248818 (2006 SZ217),False,30671702.5163928478,Earth,34643.1728489716,1902-11-21,1941.0645531552
1016,2248926,248926 (2006 WZ2),False,41834994.4693592826,Earth,27687.8815743381,1902-09-23,2228.6402962644
1017,2249595,249595 (1997 GH28),False,28839913.9904285966,Earth,3433.0940856074,1909-01-06,1698.3999906799
1018,2249615,249615 (1999 TB5),False,4097035.1064669936,Mars,39653.2242257022,1900-05-22,924.7833005128
1019,2249816,249816 (2001 FD90),False,26100407.5848823992,Earth,27535.4700047666,1901-04-28,812.9053443399
1020,2249886,249886 (2001 RY11),False,42312395.726570927,Earth,44029.5961331977,1909-07-25,1770.2719123671
1021,2250162,250162 (2002 TY57),False,38880696.5701817812,Earth,3889.7242632359,1906-09-04,701.5198735305
1022,2250458,250458 (2004 BO41),False,41335569.7972447972,Earth,39304.3341968845,1902-08-18,1492.931834393
1023,2250577,250577 (2005 AC),False,43440085.787128814,Earth,89322.1857535094,1906-01-12,1264.852777541
1024,2250614,250614 (2005 GG),False,7737964.2477967858,Venus,58200.8490932621,1902-09-08,3388.7534971471
1025,2250620,250620 (2005 GE59),True,31125733.1502052932,Earth,54664.1124076002,1909-09-24,1445.5728361502
1026,2250680,250680 (2005 QC5),True,31141793.1712858162,Earth,24331.32064337,1902-05-03,704.7579421428
1027,2250697,250697 (2005 QY151),False,10342372.9329829174,Earth,25510.1527013651,1907-04-07,1548.9592010621
1028,2250706,250706 (2005 RR6),True,145183734.621510265,Juptr,23040.6627792165,1900-11-15,1158.8840317708
1029,2251346,251346 (2007 SJ),True,26774615.8970711096,Earth,39784.8296940507,1911-03-19,2489.0864394205
1030,2251722,251722 (1997 US2),True,3337429.671052012,Venus,37612.3016212471,1902-09-04,636.8541435189
1031,2251732,251732 (1998 HG49),False,25666655.3531046598,Earth,10271.178978007,1902-05-21,264.2652014216
1032,2252091,252091 (2000 UP30),False,38558671.751414649,Earth,42584.5508830446,1902-06-23,2118.5561489645
1033,2252373,252373 (2001 SA270),False,41665065.3811843434,Earth,53747.6438000341,1900-09-20,1374.1684676237
1034,2252399,252399 (2001 TX44),True,4423952.1335304222,Merc,38330.9580961988,1901-06-12,765.6670867916
1035,2252558,252558 (2001 WT1),False,26316630.161033815,Earth,45694.6759245538,1900-02-10,515.2760758959
1036,2252793,252793 (2002 FW5),False,41713026.124497236,Earth,49669.1215881514,1907-04-08,835.6799428155
1037,2253062,253062 (2002 TC70),False,25860651.5081685112,Earth,4082.9149349494,1901-05-13,358.1294030194
1038,2253106,253106 (2002 UR3),False,25707224.5295918504,Earth,89300.7734737879,1905-11-11,2704.2072871842
1039,2253586,253586 (2003 TX7),False,35439859.8115849324,Earth,44410.3120910652,1902-10-26,801.7518648824
1040,2253841,253841 (2003 YG118),True,14296637.9513653784,Earth,36249.4393829034,1904-07-05,2079.8881414182
1041,2254417,254417 (2004 VV),False,45287690.6040502562,Earth,81813.353532139,1995-10-06,2157.9430484443
1042,2254419,254419 (2004 VT60),False,43251812.8466757378,Earth,47623.3991118642,1962-05-30,1698.3999906799
1043,2255071,255071 (2005 UH6),True,6680488.1693893868,Merc,76780.4568610719,1901-09-01,1259.0413069164
1044,2255501,255501 (2006 BG),False,32125437.966716882,Earth,32621.2008879018,1901-09-08,1101.640715893
1045,2256004,256004 (2006 UP),False,6948936.0409567184,Mars,11329.2545025667,1934-11-17,147.9244553064
1046,2256412,256412 (2007 BT2),False,26998808.745714061,Earth,30508.0474962355,1911-04-16,2443.6554919
1047,2256670,256670 (2007 XT58),False,45246258.1191060018,Earth,5150.998304894,1908-02-02,1374.1684676237
1048,2257744,257744 (2000 AD205),False,12366896.3710440508,Earth,35281.6208702231,1900-06-23,1127.3012245845
1049,2257838,257838 (2000 JQ66),False,30372783.2203617832,Earth,5575.5845545455,1914-07-28,1492.931834393
1050,2258325,258325 (2001 VB2),False,39270780.9343837394,Earth,39876.0965709876,1947-11-18,946.324270793
1051,2259221,259221 (2003 BA21),False,24663394.791101959,Earth,54430.4240593356,1906-01-06,843.412394123
1052,2259802,259802 (2004 BJ86),False,46372493.8303055352,Earth,35378.4864910137,1918-01-30,1018.6851583223
1053,2260141,260141 (2004 QT24),True,582208.7239738712,Moon,24607.6484169301,1904-10-29,1294.3149835245
1054,2260277,260277 (2004 TR12),False,10278419.53366211,Earth,28802.1170716091,1900-09-10,1318.3780956475
1055,2261938,261938 (2006 OB5),False,38693213.196344869,Earth,7743.8179681005,1911-07-04,487.5733713755
1056,2262623,262623 (2006 WY2),False,35596134.0450905344,Earth,45953.74184355,1900-01-21,1111.8340719346
1057,2263976,263976 (2009 KD5),True,11565237.4873095736,Venus,15498.1647849226,1902-08-15,1236.0612132424
1058,2264308,264308 (1999 NA5),False,12388557.1281653634,Earth,8691.1208227786,1906-05-04,483.1032718379
1059,2264357,264357 (2000 AZ93),True,36331827.157146852,Earth,16575.4787894673,1901-10-05,346.7687706198
1060,2264993,264993 (2003 DX10),True,9018670.087627912,Mars,18558.5119475519,1902-10-21,492.0848322348
1061,2265032,265032 (2003 OU),False,183457361.7069753124,Juptr,19849.6589269948,1911-02-27,2910.9850750981
1062,2265187,265187 (2003 YS117),False,31823401.7695548314,Earth,52047.0713904569,1902-08-21,1276.5563161953
1063,2265196,265196 (2004 BW58),True,39390335.2820330302,Earth,43967.4428146673,1910-09-14,1014.0047251696
1064,2265482,265482 (2005 EE),True,32742267.8017680352,Earth,16279.7762156355,1903-06-20,340.4395272595
1065,2265661,265661 (2005 UB),False,7218146.568434377,Merc,70705.5421464835,1901-04-10,2570.6324102375
1066,2265962,265962 (2006 CG),False,42368790.340866619,Earth,4393.4307737587,1913-07-25,929.0519062809
1067,2267131,267131 (2000 EK26),True,150440354.4779357058,Juptr,9687.5210084742,1900-10-30,1355.3141694186
1068,2267136,267136 (2000 EF104),False,37775419.7718815186,Earth,52268.7650871413,1902-07-18,977.3271842103
1069,2267221,267221 (2001 AD2),True,40311343.4250220204,Earth,79570.9136999909,1901-03-15,636.8541435189
1070,2267223,267223 (2001 DQ8),False,10294342.770274104,Venus,80007.0071963182,1900-11-05,1386.8834919048
1071,2267270,267270 (2001 RP17),False,46421190.058546661,Earth,9132.1049716835,1907-10-15,1318.3780956475
1072,2267337,267337 (2001 VK5),True,40448942.521052482,Earth,33058.4928858193,1901-09-14,1432.3197447269
1073,2267494,267494 (2002 JB9),True,12805532.7518497064,Earth,67612.5804895749,1908-06-10,3451.7551284323
1074,2267720,267720 (2003 CA),True,8890403.066646886,Earth,62582.2476604732,1909-01-21,950.6923051623
1075,2267729,267729 (2003 FC5),True,44044753.4797301198,Earth,66212.8056930214,1902-04-05,1207.9250249602
1076,2267759,267759 (2003 MC7),False,39215307.6329680552,Earth,23954.8789669959,1900-08-15,977.3271842103
1077,2267940,267940 (2004 EM20),False,33482301.3457518138,Earth,63509.6997526169,1903-03-10,496.6380371276
1078,2269690,269690 (1996 RG3),True,8672130.6011748164,Venus,16293.3137186301,1906-05-04,1202.3751135999
1079,2271480,271480 (2004 FX31),False,32049262.775205517,Earth,32140.4981290056,1905-02-07,1729.9756039778
1080,2274138,274138 (2008 FU6),False,16679463.094565301,Earth,32951.4416930759,1900-05-02,1629.446023625
1081,2274855,274855 (2009 RB4),False,34228168.6380952822,Earth,7469.6623152679,1904-07-29,1158.8840317708
1082,2275545,275545 (1998 UN1),False,41638826.0207694366,Earth,40670.5154525918,1903-05-15,1361.5700153859
1083,2275558,275558 (1999 RH33),False,30386344.4871256396,Earth,12824.7883423162,1900-03-22,912.0947979501
1084,2275611,275611 (1999 XX262),False,32225106.4089267212,Earth,6706.5107511739,1904-10-30,1393.285055244
1085,2275677,275677 (2000 RS11),True,31357191.8057640092,Earth,21984.9880985314,1903-10-02,851.2163929215
1086,2275714,275714 (2000 YH4),False,24786232.9792142312,Earth,48391.8108869138,1900-12-10,1023.3871953728
1087,2275792,275792 (2001 QH142),False,45082933.1877152998,Earth,34408.7168768209,1910-02-08,1236.0612132424
1088,2275974,275974 (2001 XD),False,40963931.0533373848,Earth,35448.5431237507,1902-10-02,1091.5408131013
1089,2275975,275975 (2001 XF1),False,34387333.5833691304,Earth,46542.1250369643,1902-11-13,758.6474087461
1090,2275976,275976 (2001 XV10),False,25932500.3970349272,Earth,36716.1106097166,1919-09-17,3296.4005564144
1091,2276033,276033 (2002 AJ129),True,8356183.2887774478,Venus,86988.0306384841,1900-11-09,1032.8564805039
1092,2276049,276049 (2002 CE26),False,40373079.4937288262,Earth,73767.3911959432,1964-08-20,2741.8265578682
1093,2276111,276111 (2002 GM9),False,38834517.3527776204,Earth,17336.7002936133,1908-09-26,1111.8340719346
1094,2276392,276392 (2002 XH4),False,35184448.3968919424,Earth,25232.9719196851,1906-07-12,751.6920874957
1095,2276397,276397 (2002 XA40),False,18029211.794233863,Earth,8766.2429227096,1903-09-24,2157.9430484443
1096,2276409,276409 (2002 YN2),False,32813189.763223761,Earth,65042.8809535521,1905-12-30,1122.1217459384
1097,2276468,276468 (2003 HQ32),False,44210271.1363329752,Earth,40368.0172123837,1939-04-14,1432.3197447269
1098,2276660,276660 (2003 WB25),False,33670202.5373455348,Earth,36114.623420982,1910-12-19,1236.0612132424
1099,2276703,276703 (2004 BL11),False,16713506.7734712916,Earth,49767.5418784867,1900-04-05,812.9053443399
1100,2276732,276732 (2004 EV9),False,28538126.124702275,Earth,87522.4424565393,1904-03-17,1682.8289659712
1101,2276770,276770 (2004 HC),False,10003322.8121590164,Earth,47978.3110558049,1901-04-19,605.396601689
1102,2276786,276786 (2004 KD1),False,42675884.1983640654,Earth,26491.9834498906,1907-06-24,1614.5071726861
1103,2276891,276891 (2004 RH340),False,9097355.5134979846,Venus,35750.7277461005,1900-02-08,751.6920874957
1104,2277039,277039 (2005 CF41),False,20986307.5144426748,Earth,37196.4661730865,1902-07-02,1153.5594433068
1105,2277127,277127 (2005 GW119),False,42541627.1796090442,Earth,8944.1800642562,1908-01-11,1052.0587161372
1106,2277142,277142 (2005 LG8),False,41119819.6132038928,Earth,86860.007033205,1922-03-25,2606.3934692836
1107,2277279,277279 (2005 SA71),False,28380414.1344496904,Earth,25697.4938952537,1900-06-12,959.488952756
1108,2277473,277473 (2005 WD1),False,8079383.4031100804,Mars,42978.102989912,1930-08-27,2606.3934692836
1109,2277475,277475 (2005 WK4),True,9474015.0235813914,Venus,12230.9444422317,1915-09-20,537.0812348557
1110,2277570,277570 (2005 YP180),True,43263326.5387185098,Earth,47738.3313731961,1902-09-23,805.452583346
1111,2277616,277616 (2006 BN6),False,91998228.643220644,Juptr,17595.6311661117,1905-08-02,1959.0250023331
1112,2277617,277617 (2006 BT7),False,40727591.214040964,Earth,51054.7951674511,1901-07-26,1342.8885744257
1113,2277810,277810 (2006 FV35),False,25760780.6639866876,Earth,19052.8871106244,1900-01-25,267.9414965754
1114,2277830,277830 (2006 HR29),False,44414601.8018581662,Earth,48663.3175941598,1906-04-24,428.5879720462
1115,2277958,277958 (2006 SP134),False,28058415.5849933338,Earth,36359.3584105208,1902-07-02,2535.362011316
1116,2278327,278327 (2007 HA59),False,37336952.4219134934,Earth,88368.962489331,1915-12-08,4898.2390780308
1117,2278381,278381 (2007 MR),False,9639957.5811734728,Venus,18713.0837862548,1907-06-05,245.4934893163
1118,2279744,279744 (1998 KM3),True,8997485.180573094,Mars,29015.2173908663,1905-05-06,619.4981000589
1119,2279816,279816 (2000 JE5),True,42071750.9830560984,Earth,83466.0135819905,1902-11-24,831.8403422506
1120,2280136,280136 (2002 OM4),False,5062493.3308436744,Venus,83562.507854671,1901-07-06,2148.0282007576
1121,2280244,280244 Ati (2002 WP11),False,18431433.5839368532,Earth,9963.6769866437,1912-08-08,1349.0870664525
1122,2280491,280491 (2004 MO7),False,9183319.2488397288,Venus,38114.0881284041,1900-09-19,933.340215038
1123,2281070,281070 (2006 OY10),False,36057604.7314770914,Earth,41780.9467282576,1909-10-31,1052.0587161372
1124,2281365,281365 (2008 CM116),False,33644645.7235273442,Earth,57949.7581909756,1909-05-28,1853.7022572523
1125,2281375,281375 (2008 JV19),True,12109313.0811261932,Venus,21873.175412675,1906-05-28,409.2983357621
1126,2283457,283457 (2001 MQ3),False,38040917.4213736028,Earth,12112.8465697792,1941-09-08,899.5803881691
1127,2283460,283460 (2001 PD1),False,38113724.9727628774,Earth,5034.81296034,1904-09-12,1202.3751135999
